venue_id_a,venue_id_b,duration_minutes,time_source
13655,google_00127,18.5,osrm
13655,google_00128,17.1,osrm
13655,google_00129,15.3,osrm
13655,google_00130,15.4,osrm
13655,google_00132,22.8,osrm
13655,google_00133,12.7,osrm
13655,google_00135,14.5,osrm
13655,google_00136,22.4,osrm
13655,google_00137,26.1,osrm
13655,google_00138,18.6,osrm
13655,google_00139,17.4,osrm
13655,google_00141,14.9,osrm
26083,24977,16.8,osrm
26083,5757,15.8,osrm
26083,18109,14.3,osrm
26083,26748,11.1,osrm
26083,67516,8.2,osrm
26083,15684,13.3,osrm
26083,8937,16.2,osrm
26083,15178,22.5,osrm
26083,7222,15.1,osrm
26083,6970,26.7,osrm
26083,16110,15.6,osrm
26083,5354,10.7,osrm
26083,8381,17.1,osrm
26083,28270,10.6,osrm
26083,75864,13.1,osrm
26083,13788,16.8,osrm
26083,16974,14.5,osrm
26083,44851,13.8,osrm
26083,14389,21.9,osrm
26083,46454,16.9,osrm
26083,54348,14.8,osrm
26083,55752,20.6,osrm
26083,73162,6.7,osrm
26083,google_00001,23.8,osrm
26083,google_00007,7.0,osrm
26083,google_00020,28.7,osrm
26083,google_00025,29.5,osrm
26083,google_00032,17.6,osrm
26083,google_00034,15.8,osrm
26083,google_00036,14.8,osrm
26083,google_00037,16.5,osrm
26083,google_00038,13.3,osrm
26083,google_00039,15.0,osrm
26083,google_00040,11.9,osrm
26083,google_00041,20.4,osrm
26083,google_00042,21.0,osrm
26083,google_00044,24.3,osrm
26083,google_00045,20.9,osrm
26083,google_00046,17.3,osrm
26083,google_00048,16.3,osrm
26083,google_00050,19.3,osrm
26083,google_00051,18.3,osrm
26083,google_00052,23.8,osrm
26083,google_00057,27.3,osrm
26083,google_00062,14.9,osrm
26083,google_00065,15.4,osrm
26083,google_00066,16.8,osrm
26083,google_00068,15.9,osrm
26083,google_00070,21.4,osrm
26083,google_00071,13.5,osrm
26083,google_00074,7.8,osrm
26083,google_00075,11.2,osrm
26083,google_00077,13.6,osrm
26083,google_00078,13.6,osrm
26083,google_00143,17.5,osrm
26083,google_00081,14.7,osrm
26083,google_00082,25.8,osrm
26083,google_00083,20.7,osrm
26083,google_00085,14.8,osrm
26083,google_00087,8.4,osrm
26083,google_00091,10.2,osrm
26083,google_00094,15.3,osrm
26083,google_00098,17.1,osrm
26083,google_00099,15.5,osrm
26083,google_00101,17.1,osrm
26083,google_00102,19.4,osrm
26083,google_00103,16.7,osrm
26083,google_00104,13.4,osrm
26083,google_00105,19.3,osrm
26083,google_00106,15.5,osrm
26083,google_00107,23.0,osrm
26083,google_00109,14.6,osrm
26083,google_00110,24.8,osrm
26083,google_00111,17.7,osrm
26083,google_00112,19.9,osrm
26083,google_00113,12.6,osrm
26083,google_00115,15.3,osrm
26083,google_00116,17.4,osrm
26083,google_00117,13.0,osrm
26083,google_00118,11.0,osrm
26083,google_00119,15.3,osrm
26083,google_00120,13.8,osrm
26083,google_00121,17.2,osrm
26083,google_00122,24.8,osrm
26083,google_00123,12.8,osrm
26083,google_00125,16.3,osrm
26083,google_00126,13.6,osrm
26083,google_00127,17.3,osrm
26083,google_00128,15.3,osrm
26083,google_00129,15.9,osrm
26083,google_00130,17.9,osrm
26083,google_00131,21.4,osrm
26083,google_00132,16.8,osrm
26083,google_00133,18.8,osrm
26083,google_00134,19.4,osrm
26083,google_00135,18.4,osrm
26083,google_00136,21.4,osrm
26083,google_00137,21.2,osrm
26083,google_00138,12.2,osrm
26083,google_00139,13.9,osrm
26083,google_00141,13.4,osrm
24977,26748,17.3,osrm
24977,67516,14.3,osrm
24977,48485,9.9,osrm
24977,15684,13.2,osrm
24977,8937,5.3,osrm
24977,30750,13.8,osrm
24977,15178,10.2,osrm
24977,7222,8.6,osrm
24977,6970,19.2,osrm
24977,5354,9.4,osrm
24977,8564,10.7,osrm
24977,28270,7.8,osrm
24977,75864,11.9,osrm
24977,31626,8.0,osrm
24977,21620,13.4,osrm
24977,62694,7.2,osrm
24977,13788,12.9,osrm
24977,14389,15.2,osrm
24977,13290,11.8,osrm
24977,46880,9.3,osrm
24977,61170,12.0,osrm
24977,55752,7.8,osrm
24977,72954,6.8,osrm
24977,73162,19.3,osrm
24977,google_00000,13.3,osrm
24977,google_00001,16.2,osrm
24977,google_00007,19.6,osrm
24977,google_00020,22.8,osrm
24977,google_00025,22.0,osrm
24977,google_00030,9.2,osrm
24977,google_00031,8.8,osrm
24977,google_00034,7.9,osrm
24977,google_00036,10.5,osrm
24977,google_00037,12.6,osrm
24977,google_00039,8.8,osrm
24977,google_00040,8.0,osrm
24977,google_00041,12.8,osrm
24977,google_00042,16.4,osrm
24977,google_00044,18.1,osrm
24977,google_00045,8.0,osrm
24977,google_00050,12.7,osrm
24977,google_00051,11.9,osrm
24977,google_00052,22.2,osrm
24977,google_00057,20.0,osrm
24977,google_00068,9.5,osrm
24977,google_00070,15.2,osrm
24977,google_00074,18.4,osrm
24977,google_00075,9.1,osrm
24977,google_00143,13.0,osrm
24977,google_00080,11.9,osrm
24977,google_00081,10.7,osrm
24977,google_00082,18.3,osrm
24977,google_00083,11.6,osrm
24977,google_00086,7.8,osrm
24977,google_00087,10.1,osrm
24977,google_00089,13.1,osrm
24977,google_00092,8.6,osrm
24977,google_00095,12.5,osrm
24977,google_00096,15.4,osrm
24977,google_00097,12.8,osrm
24977,google_00098,10.6,osrm
24977,google_00099,9.1,osrm
24977,google_00100,9.3,osrm
24977,google_00101,10.6,osrm
24977,google_00102,11.5,osrm
24977,google_00103,10.3,osrm
24977,google_00105,10.8,osrm
24977,google_00107,14.6,osrm
24977,google_00110,17.3,osrm
24977,google_00111,11.3,osrm
24977,google_00112,12.0,osrm
24977,google_00115,8.8,osrm
24977,google_00116,11.4,osrm
24977,google_00121,10.9,osrm
24977,google_00122,13.9,osrm
24977,google_00124,8.9,osrm
24977,google_00126,9.4,osrm
24977,google_00127,5.9,osrm
24977,google_00130,9.9,osrm
24977,google_00131,10.5,osrm
24977,google_00132,10.3,osrm
24977,google_00133,5.1,osrm
24977,google_00134,16.7,osrm
24977,google_00136,14.8,osrm
24977,google_00137,14.7,osrm
24977,google_00138,5.8,osrm
5757,26748,17.1,osrm
5757,67516,14.4,osrm
5757,48485,11.3,osrm
5757,15684,12.8,osrm
5757,8937,4.2,osrm
5757,30750,15.2,osrm
5757,15178,9.8,osrm
5757,7222,6.8,osrm
5757,6970,18.8,osrm
5757,5354,9.0,osrm
5757,8564,10.8,osrm
5757,28270,7.9,osrm
5757,75864,11.6,osrm
5757,31626,8.1,osrm
5757,21620,14.8,osrm
5757,62694,7.3,osrm
5757,13788,11.5,osrm
5757,14389,13.3,osrm
5757,13290,13.2,osrm
5757,46880,9.5,osrm
5757,61170,13.4,osrm
5757,55752,7.4,osrm
5757,72954,6.9,osrm
5757,73162,19.4,osrm
5757,google_00000,14.7,osrm
5757,google_00001,14.3,osrm
5757,google_00007,19.7,osrm
5757,google_00020,20.8,osrm
5757,google_00025,21.6,osrm
5757,google_00030,9.3,osrm
5757,google_00031,10.2,osrm
5757,google_00034,5.9,osrm
5757,google_00036,8.8,osrm
5757,google_00037,11.2,osrm
5757,google_00039,6.9,osrm
5757,google_00040,6.5,osrm
5757,google_00041,10.9,osrm
5757,google_00042,14.7,osrm
5757,google_00044,16.4,osrm
5757,google_00045,7.6,osrm
5757,google_00050,13.5,osrm
5757,google_00051,12.7,osrm
5757,google_00052,23.0,osrm
5757,google_00057,19.4,osrm
5757,google_00068,7.7,osrm
5757,google_00070,13.4,osrm
5757,google_00074,18.2,osrm
5757,google_00075,8.6,osrm
5757,google_00143,11.2,osrm
5757,google_00080,13.3,osrm
5757,google_00081,10.3,osrm
5757,google_00082,17.9,osrm
5757,google_00083,12.5,osrm
5757,google_00086,7.9,osrm
5757,google_00087,9.7,osrm
5757,google_00089,14.5,osrm
5757,google_00092,8.7,osrm
5757,google_00095,13.9,osrm
5757,google_00096,15.5,osrm
5757,google_00097,14.2,osrm
5757,google_00098,11.5,osrm
5757,google_00099,7.3,osrm
5757,google_00100,11.2,osrm
5757,google_00101,8.9,osrm
5757,google_00102,12.2,osrm
5757,google_00103,8.6,osrm
5757,google_00105,11.7,osrm
5757,google_00107,13.9,osrm
5757,google_00110,16.9,osrm
5757,google_00111,9.4,osrm
5757,google_00112,12.9,osrm
5757,google_00115,7.1,osrm
5757,google_00116,9.5,osrm
5757,google_00121,8.9,osrm
5757,google_00122,13.5,osrm
5757,google_00124,9.0,osrm
5757,google_00126,7.6,osrm
5757,google_00127,4.0,osrm
5757,google_00130,9.5,osrm
5757,google_00131,10.2,osrm
5757,google_00132,8.6,osrm
5757,google_00133,4.7,osrm
5757,google_00134,17.5,osrm
5757,google_00136,12.9,osrm
5757,google_00137,13.0,osrm
5757,google_00138,4.0,osrm
18109,26748,16.4,osrm
18109,67516,13.9,osrm
18109,48485,7.6,osrm
18109,15684,13.1,osrm
18109,8937,6.7,osrm
18109,30750,11.5,osrm
18109,15178,11.6,osrm
18109,7222,10.0,osrm
18109,6970,20.6,osrm
18109,5354,9.4,osrm
18109,8564,8.5,osrm
18109,28270,7.7,osrm
18109,75864,11.9,osrm
18109,31626,7.8,osrm
18109,21620,11.1,osrm
18109,62694,7.0,osrm
18109,13788,14.4,osrm
18109,14389,16.6,osrm
18109,13290,9.6,osrm
18109,46880,8.6,osrm
18109,61170,9.7,osrm
18109,55752,8.3,osrm
18109,72954,6.6,osrm
18109,73162,17.6,osrm
18109,google_00000,11.0,osrm
18109,google_00001,17.7,osrm
18109,google_00007,17.9,osrm
18109,google_00020,24.2,osrm
18109,google_00025,23.5,osrm
18109,google_00030,9.0,osrm
18109,google_00031,6.5,osrm
18109,google_00034,9.3,osrm
18109,google_00036,12.0,osrm
18109,google_00037,14.1,osrm
18109,google_00039,10.2,osrm
18109,google_00040,9.4,osrm
18109,google_00041,14.2,osrm
18109,google_00042,17.8,osrm
18109,google_00044,19.5,osrm
18109,google_00045,9.4,osrm
18109,google_00050,10.4,osrm
18109,google_00051,9.6,osrm
18109,google_00052,19.9,osrm
18109,google_00057,21.5,osrm
18109,google_00068,10.9,osrm
18109,google_00070,16.6,osrm
18109,google_00074,17.5,osrm
18109,google_00075,10.2,osrm
18109,google_00143,14.4,osrm
18109,google_00080,9.6,osrm
18109,google_00081,11.9,osrm
18109,google_00082,19.8,osrm
18109,google_00083,9.4,osrm
18109,google_00086,5.8,osrm
18109,google_00087,10.0,osrm
18109,google_00089,10.8,osrm
18109,google_00092,8.4,osrm
18109,google_00095,10.3,osrm
18109,google_00096,13.2,osrm
18109,google_00097,10.5,osrm
18109,google_00098,8.3,osrm
18109,google_00099,10.5,osrm
18109,google_00100,7.0,osrm
18109,google_00101,12.0,osrm
18109,google_00102,9.2,osrm
18109,google_00103,11.7,osrm
18109,google_00105,8.6,osrm
18109,google_00107,12.3,osrm
18109,google_00110,18.7,osrm
18109,google_00111,12.8,osrm
18109,google_00112,9.7,osrm
18109,google_00115,10.2,osrm
18109,google_00116,12.9,osrm
18109,google_00121,12.3,osrm
18109,google_00122,15.3,osrm
18109,google_00124,8.6,osrm
18109,google_00126,10.8,osrm
18109,google_00127,7.4,osrm
18109,google_00130,11.3,osrm
18109,google_00131,9.0,osrm
18109,google_00132,11.8,osrm
18109,google_00133,6.5,osrm
18109,google_00134,14.4,osrm
18109,google_00136,16.2,osrm
18109,google_00137,16.1,osrm
18109,google_00138,7.2,osrm
26748,48485,18.7,osrm
26748,8937,22.0,osrm
26748,30750,22.4,osrm
26748,15178,28.3,osrm
26748,7222,20.8,osrm
26748,6970,32.4,osrm
26748,16110,21.3,osrm
26748,8564,15.3,osrm
26748,8381,22.8,osrm
26748,31626,17.7,osrm
26748,21620,22.1,osrm
26748,62694,18.3,osrm
26748,13788,20.5,osrm
26748,16974,20.3,osrm
26748,44851,19.5,osrm
26748,14389,27.7,osrm
26748,13290,20.6,osrm
26748,46880,19.4,osrm
26748,46454,24.0,osrm
26748,54348,20.5,osrm
26748,61170,20.8,osrm
26748,55752,27.3,osrm
26748,72954,17.9,osrm
26748,google_00000,21.9,osrm
26748,google_00001,29.6,osrm
26748,google_00020,34.5,osrm
26748,google_00025,35.3,osrm
26748,google_00030,16.9,osrm
26748,google_00031,19.6,osrm
26748,google_00032,23.3,osrm
26748,google_00034,21.5,osrm
26748,google_00036,20.5,osrm
26748,google_00037,20.2,osrm
26748,google_00038,20.1,osrm
26748,google_00039,20.7,osrm
26748,google_00040,17.6,osrm
26748,google_00041,26.1,osrm
26748,google_00042,26.3,osrm
26748,google_00044,29.5,osrm
26748,google_00045,26.6,osrm
26748,google_00046,24.4,osrm
26748,google_00048,22.0,osrm
26748,google_00050,28.4,osrm
26748,google_00051,27.3,osrm
26748,google_00052,32.9,osrm
26748,google_00057,33.1,osrm
26748,google_00062,20.7,osrm
26748,google_00065,21.1,osrm
26748,google_00066,22.5,osrm
26748,google_00068,21.1,osrm
26748,google_00070,26.7,osrm
26748,google_00071,19.2,osrm
26748,google_00077,19.3,osrm
26748,google_00078,19.4,osrm
26748,google_00143,22.8,osrm
26748,google_00080,20.6,osrm
26748,google_00082,31.5,osrm
26748,google_00083,29.8,osrm
26748,google_00085,20.6,osrm
26748,google_00086,18.7,osrm
26748,google_00089,21.9,osrm
26748,google_00091,15.3,osrm
26748,google_00092,18.3,osrm
26748,google_00094,21.1,osrm
26748,google_00095,22.4,osrm
26748,google_00096,15.8,osrm
26748,google_00097,21.5,osrm
26748,google_00098,26.2,osrm
26748,google_00099,21.3,osrm
26748,google_00100,20.7,osrm
26748,google_00101,22.6,osrm
26748,google_00102,28.4,osrm
26748,google_00103,21.9,osrm
26748,google_00104,19.9,osrm
26748,google_00105,28.4,osrm
26748,google_00106,21.2,osrm
26748,google_00107,32.0,osrm
26748,google_00109,20.3,osrm
26748,google_00110,30.5,osrm
26748,google_00111,23.4,osrm
26748,google_00112,29.0,osrm
26748,google_00113,18.3,osrm
26748,google_00115,21.0,osrm
26748,google_00116,23.2,osrm
26748,google_00117,19.7,osrm
26748,google_00118,16.7,osrm
26748,google_00119,21.0,osrm
26748,google_00120,19.6,osrm
26748,google_00121,22.9,osrm
26748,google_00122,30.5,osrm
26748,google_00123,18.5,osrm
26748,google_00124,16.5,osrm
26748,google_00125,22.0,osrm
26748,google_00126,19.3,osrm
26748,google_00127,23.1,osrm
26748,google_00128,21.0,osrm
26748,google_00129,21.7,osrm
26748,google_00130,23.7,osrm
26748,google_00131,29.9,osrm
26748,google_00132,22.0,osrm
26748,google_00133,24.6,osrm
26748,google_00134,28.5,osrm
26748,google_00135,25.5,osrm
26748,google_00136,27.2,osrm
26748,google_00137,26.9,osrm
26748,google_00138,18.0,osrm
26748,google_00139,19.6,osrm
26748,google_00141,20.1,osrm
67516,48485,9.6,osrm
67516,8937,14.6,osrm
67516,30750,13.4,osrm
67516,15178,20.9,osrm
67516,7222,13.2,osrm
67516,6970,24.8,osrm
67516,16110,14.0,osrm
67516,8564,6.2,osrm
67516,8381,15.4,osrm
67516,31626,8.7,osrm
67516,21620,13.0,osrm
67516,62694,9.2,osrm
67516,13788,15.2,osrm
67516,16974,12.9,osrm
67516,44851,12.1,osrm
67516,14389,20.1,osrm
67516,13290,11.6,osrm
67516,46880,10.3,osrm
67516,46454,16.6,osrm
67516,54348,13.1,osrm
67516,61170,11.8,osrm
67516,55752,19.9,osrm
67516,72954,8.7,osrm
67516,google_00000,12.9,osrm
67516,google_00001,22.0,osrm
67516,google_00020,26.9,osrm
67516,google_00025,27.7,osrm
67516,google_00030,7.9,osrm
67516,google_00031,10.6,osrm
67516,google_00032,15.9,osrm
67516,google_00034,14.0,osrm
67516,google_00036,13.0,osrm
67516,google_00037,14.9,osrm
67516,google_00038,12.7,osrm
67516,google_00039,13.1,osrm
67516,google_00040,10.2,osrm
67516,google_00041,18.5,osrm
67516,google_00042,19.3,osrm
67516,google_00044,22.6,osrm
67516,google_00045,19.0,osrm
67516,google_00046,17.0,osrm
67516,google_00048,14.6,osrm
67516,google_00050,19.4,osrm
67516,google_00051,18.3,osrm
67516,google_00052,23.9,osrm
67516,google_00057,25.5,osrm
67516,google_00062,13.3,osrm
67516,google_00065,13.8,osrm
67516,google_00066,15.1,osrm
67516,google_00068,14.1,osrm
67516,google_00070,19.7,osrm
67516,google_00071,11.8,osrm
67516,google_00077,11.9,osrm
67516,google_00078,12.0,osrm
67516,google_00143,15.8,osrm
67516,google_00080,11.6,osrm
67516,google_00082,23.9,osrm
67516,google_00083,20.8,osrm
67516,google_00085,13.2,osrm
67516,google_00086,9.7,osrm
67516,google_00089,12.9,osrm
67516,google_00091,8.6,osrm
67516,google_00092,9.3,osrm
67516,google_00094,13.7,osrm
67516,google_00095,13.4,osrm
67516,google_00096,7.1,osrm
67516,google_00097,12.5,osrm
67516,google_00098,17.2,osrm
67516,google_00099,13.7,osrm
67516,google_00100,11.7,osrm
67516,google_00101,15.2,osrm
67516,google_00102,19.4,osrm
67516,google_00103,14.9,osrm
67516,google_00104,12.5,osrm
67516,google_00105,19.4,osrm
67516,google_00106,13.8,osrm
67516,google_00107,23.0,osrm
67516,google_00109,13.0,osrm
67516,google_00110,22.9,osrm
67516,google_00111,15.8,osrm
67516,google_00112,20.0,osrm
67516,google_00113,10.9,osrm
67516,google_00115,13.4,osrm
67516,google_00116,15.5,osrm
67516,google_00117,12.4,osrm
67516,google_00118,9.3,osrm
67516,google_00119,13.6,osrm
67516,google_00120,12.2,osrm
67516,google_00121,15.3,osrm
67516,google_00122,22.9,osrm
67516,google_00123,11.1,osrm
67516,google_00124,7.5,osrm
67516,google_00125,14.6,osrm
67516,google_00126,11.8,osrm
67516,google_00127,15.7,osrm
67516,google_00128,13.6,osrm
67516,google_00129,14.3,osrm
67516,google_00130,16.1,osrm
67516,google_00131,21.4,osrm
67516,google_00132,15.0,osrm
67516,google_00133,17.2,osrm
67516,google_00134,19.5,osrm
67516,google_00135,18.1,osrm
67516,google_00136,19.5,osrm
67516,google_00137,19.3,osrm
67516,google_00138,10.4,osrm
67516,google_00139,12.2,osrm
67516,google_00141,12.8,osrm
48485,15684,16.7,osrm
48485,8937,15.5,osrm
48485,15178,17.0,osrm
48485,7222,18.3,osrm
48485,6970,25.0,osrm
48485,16110,12.0,osrm
48485,5354,14.0,osrm
48485,8381,13.4,osrm
48485,28270,12.0,osrm
48485,75864,16.4,osrm
48485,13788,20.2,osrm
48485,16974,14.2,osrm
48485,44851,8.7,osrm
48485,14389,25.1,osrm
48485,46454,12.5,osrm
48485,54348,12.4,osrm
48485,55752,12.2,osrm
48485,73162,15.0,osrm
48485,google_00001,26.4,osrm
48485,google_00007,15.3,osrm
48485,google_00020,32.1,osrm
48485,google_00025,27.8,osrm
48485,google_00032,14.0,osrm
48485,google_00034,18.0,osrm
48485,google_00036,18.2,osrm
48485,google_00037,19.9,osrm
48485,google_00038,9.0,osrm
48485,google_00039,18.4,osrm
48485,google_00040,15.2,osrm
48485,google_00041,22.9,osrm
48485,google_00042,24.4,osrm
48485,google_00044,27.6,osrm
48485,google_00045,14.7,osrm
48485,google_00046,12.9,osrm
48485,google_00048,12.6,osrm
48485,google_00050,11.5,osrm
48485,google_00051,10.5,osrm
48485,google_00052,16.0,osrm
48485,google_00057,25.8,osrm
48485,google_00062,11.3,osrm
48485,google_00065,14.2,osrm
48485,google_00066,15.8,osrm
48485,google_00068,19.1,osrm
48485,google_00070,24.8,osrm
48485,google_00071,12.5,osrm
48485,google_00074,14.1,osrm
48485,google_00075,14.6,osrm
48485,google_00077,9.3,osrm
48485,google_00078,12.6,osrm
48485,google_00143,20.9,osrm
48485,google_00081,18.1,osrm
48485,google_00082,24.1,osrm
48485,google_00083,12.5,osrm
48485,google_00085,13.1,osrm
48485,google_00087,11.8,osrm
48485,google_00091,11.9,osrm
48485,google_00094,13.2,osrm
48485,google_00098,8.8,osrm
48485,google_00099,18.7,osrm
48485,google_00101,20.3,osrm
48485,google_00102,10.9,osrm
48485,google_00103,20.0,osrm
48485,google_00104,7.7,osrm
48485,google_00105,11.1,osrm
48485,google_00106,14.0,osrm
48485,google_00107,14.8,osrm
48485,google_00109,11.0,osrm
48485,google_00110,23.1,osrm
48485,google_00111,20.7,osrm
48485,google_00112,12.1,osrm
48485,google_00113,11.1,osrm
48485,google_00115,18.5,osrm
48485,google_00116,20.8,osrm
48485,google_00117,8.7,osrm
48485,google_00118,14.4,osrm
48485,google_00119,11.6,osrm
48485,google_00120,15.6,osrm
48485,google_00121,20.5,osrm
48485,google_00122,20.6,osrm
48485,google_00123,11.3,osrm
48485,google_00125,12.7,osrm
48485,google_00126,17.0,osrm
48485,google_00127,16.1,osrm
48485,google_00128,14.3,osrm
48485,google_00129,13.2,osrm
48485,google_00130,17.8,osrm
48485,google_00131,13.0,osrm
48485,google_00132,20.0,osrm
48485,google_00133,14.4,osrm
48485,google_00134,11.6,osrm
48485,google_00135,14.1,osrm
48485,google_00136,24.8,osrm
48485,google_00137,24.4,osrm
48485,google_00138,15.4,osrm
48485,google_00139,14.2,osrm
48485,google_00141,9.1,osrm
15684,8937,14.1,osrm
15684,30750,18.3,osrm
15684,15178,20.4,osrm
15684,7222,12.9,osrm
15684,6970,24.5,osrm
15684,16110,13.0,osrm
15684,8564,11.1,osrm
15684,8381,14.4,osrm
15684,31626,11.5,osrm
15684,21620,17.9,osrm
15684,62694,10.8,osrm
15684,13788,11.8,osrm
15684,16974,12.4,osrm
15684,44851,11.6,osrm
15684,14389,19.8,osrm
15684,13290,16.4,osrm
15684,46880,12.9,osrm
15684,46454,15.6,osrm
15684,54348,12.2,osrm
15684,61170,16.6,osrm
15684,55752,19.0,osrm
15684,72954,10.3,osrm
15684,google_00000,17.8,osrm
15684,google_00001,21.4,osrm
15684,google_00020,26.6,osrm
15684,google_00025,27.4,osrm
15684,google_00030,11.5,osrm
15684,google_00031,14.4,osrm
15684,google_00032,14.9,osrm
15684,google_00034,13.7,osrm
15684,google_00036,12.7,osrm
15684,google_00037,11.5,osrm
15684,google_00038,12.2,osrm
15684,google_00039,12.8,osrm
15684,google_00040,9.7,osrm
15684,google_00041,18.2,osrm
15684,google_00042,17.6,osrm
15684,google_00044,20.8,osrm
15684,google_00045,19.1,osrm
15684,google_00046,16.0,osrm
15684,google_00048,13.6,osrm
15684,google_00050,22.9,osrm
15684,google_00051,22.1,osrm
15684,google_00052,28.7,osrm
15684,google_00057,25.2,osrm
15684,google_00062,12.3,osrm
15684,google_00065,12.8,osrm
15684,google_00066,14.1,osrm
15684,google_00068,12.4,osrm
15684,google_00070,18.0,osrm
15684,google_00071,10.8,osrm
15684,google_00077,11.4,osrm
15684,google_00078,11.0,osrm
15684,google_00143,14.1,osrm
15684,google_00080,16.4,osrm
15684,google_00082,23.7,osrm
15684,google_00083,21.9,osrm
15684,google_00085,12.2,osrm
15684,google_00086,11.3,osrm
15684,google_00089,17.7,osrm
15684,google_00091,7.8,osrm
15684,google_00092,12.1,osrm
15684,google_00094,12.7,osrm
15684,google_00095,18.2,osrm
15684,google_00096,11.9,osrm
15684,google_00097,17.3,osrm
15684,google_00098,19.5,osrm
15684,google_00099,13.9,osrm
15684,google_00100,15.5,osrm
15684,google_00101,13.9,osrm
15684,google_00102,21.7,osrm
15684,google_00103,13.2,osrm
15684,google_00104,12.0,osrm
15684,google_00105,21.1,osrm
15684,google_00106,13.2,osrm
15684,google_00107,24.8,osrm
15684,google_00109,12.0,osrm
15684,google_00110,22.6,osrm
15684,google_00111,15.5,osrm
15684,google_00112,22.2,osrm
15684,google_00113,9.9,osrm
15684,google_00115,13.1,osrm
15684,google_00116,15.3,osrm
15684,google_00117,11.9,osrm
15684,google_00118,8.8,osrm
15684,google_00119,12.6,osrm
15684,google_00120,11.7,osrm
15684,google_00121,15.0,osrm
15684,google_00122,22.6,osrm
15684,google_00123,10.1,osrm
15684,google_00124,11.1,osrm
15684,google_00125,13.7,osrm
15684,google_00126,11.5,osrm
15684,google_00127,15.3,osrm
15684,google_00128,12.7,osrm
15684,google_00129,13.3,osrm
15684,google_00130,15.8,osrm
15684,google_00131,21.5,osrm
15684,google_00132,13.3,osrm
15684,google_00133,16.2,osrm
15684,google_00134,24.4,osrm
15684,google_00135,17.2,osrm
15684,google_00136,19.3,osrm
15684,google_00137,18.6,osrm
15684,google_00138,10.1,osrm
15684,google_00139,11.2,osrm
15684,google_00141,12.3,osrm
8937,30750,16.8,osrm
8937,7222,9.5,osrm
8937,6970,17.7,osrm
8937,16110,5.5,osrm
8937,5354,12.6,osrm
8937,8564,13.8,osrm
8937,8381,2.6,osrm
8937,28270,12.1,osrm
8937,75864,14.8,osrm
8937,31626,12.3,osrm
8937,21620,16.4,osrm
8937,62694,11.5,osrm
8937,13788,14.1,osrm
8937,16974,3.7,osrm
8937,44851,10.5,osrm
8937,14389,14.0,osrm
8937,13290,14.8,osrm
8937,46880,13.7,osrm
8937,46454,4.9,osrm
8937,54348,5.8,osrm
8937,61170,15.0,osrm
8937,72954,11.1,osrm
8937,73162,22.8,osrm
8937,google_00000,16.3,osrm
8937,google_00001,15.0,osrm
8937,google_00007,23.0,osrm
8937,google_00020,18.9,osrm
8937,google_00025,20.5,osrm
8937,google_00030,13.5,osrm
8937,google_00031,11.8,osrm
8937,google_00032,4.3,osrm
8937,google_00034,7.9,osrm
8937,google_00036,11.5,osrm
8937,google_00037,13.8,osrm
8937,google_00038,8.2,osrm
8937,google_00039,8.0,osrm
8937,google_00040,9.1,osrm
8937,google_00041,12.4,osrm
8937,google_00042,16.4,osrm
8937,google_00044,18.1,osrm
8937,google_00046,5.2,osrm
8937,google_00048,4.3,osrm
8937,google_00050,13.5,osrm
8937,google_00051,12.6,osrm
8937,google_00052,22.9,osrm
8937,google_00057,18.5,osrm
8937,google_00062,6.1,osrm
8937,google_00065,6.3,osrm
8937,google_00066,7.1,osrm
8937,google_00068,10.4,osrm
8937,google_00070,15.9,osrm
8937,google_00071,5.9,osrm
8937,google_00074,21.1,osrm
8937,google_00075,12.4,osrm
8937,google_00077,8.9,osrm
8937,google_00078,5.7,osrm
8937,google_00143,13.9,osrm
8937,google_00080,14.9,osrm
8937,google_00081,14.1,osrm
8937,google_00082,16.8,osrm
8937,google_00083,12.5,osrm
8937,google_00085,4.5,osrm
8937,google_00086,11.1,osrm
8937,google_00087,12.9,osrm
8937,google_00089,16.1,osrm
8937,google_00091,10.6,osrm
8937,google_00092,12.9,osrm
8937,google_00094,7.3,osrm
8937,google_00095,15.6,osrm
8937,google_00096,18.8,osrm
8937,google_00097,15.8,osrm
8937,google_00098,11.5,osrm
8937,google_00099,10.0,osrm
8937,google_00100,12.3,osrm
8937,google_00101,11.5,osrm
8937,google_00102,12.2,osrm
8937,google_00103,11.2,osrm
8937,google_00104,9.4,osrm
8937,google_00105,11.7,osrm
8937,google_00106,4.7,osrm
8937,google_00107,13.9,osrm
8937,google_00109,5.8,osrm
8937,google_00110,15.8,osrm
8937,google_00112,12.8,osrm
8937,google_00113,7.3,osrm
8937,google_00115,8.7,osrm
8937,google_00117,7.9,osrm
8937,google_00118,9.6,osrm
8937,google_00119,6.4,osrm
8937,google_00120,7.2,osrm
8937,google_00123,7.5,osrm
8937,google_00124,13.2,osrm
8937,google_00125,7.1,osrm
8937,google_00126,10.3,osrm
8937,google_00128,6.6,osrm
8937,google_00129,5.2,osrm
8937,google_00131,10.1,osrm
8937,google_00132,11.3,osrm
8937,google_00134,17.4,osrm
8937,google_00135,6.4,osrm
8937,google_00136,11.6,osrm
8937,google_00137,15.3,osrm
8937,google_00138,6.7,osrm
8937,google_00139,7.3,osrm
8937,google_00141,8.3,osrm
30750,15178,21.8,osrm
30750,7222,22.2,osrm
30750,6970,29.8,osrm
30750,16110,16.5,osrm
